invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,cost_of_goods_sold,gross_margin_pct,gross_income,payment,date,time,day_of_week,month,rating,discount_pct,membership_years,customer_age
INV-346301,B,Bangalore,Member,Female,Home Appliances,721.94,9,324.87,6822.33,6497.460000000001,0.05,341.12,UPI,2023-08-22,08:02,Tuesday,August,2,8.15,2,40
INV-776419,A,Bangalore,Member,Male,Clothing,1922.66,9,865.2,18169.14,17303.940000000002,0.05,908.46,Cash,2023-03-03,10:45,Friday,March,9,21.27,6,58
INV-172255,B,Delhi,Normal,Female,Groceries,731.78,7,256.12,5378.58,5122.46,0.05,268.93,Credit Card,2023-05-10,20:53,Wednesday,May,2,7.31,12,60
INV-508548,A,Mumbai,Member,Male,Electronics,2441.52,8,976.61,20508.77,19532.16,0.05,1025.44,Cash,2023-06-20,16:33,Tuesday,June,7,3.83,5,17
INV-285541,C,Delhi,Normal,Female,Clothing,4981.31,9,2241.59,47073.38,44831.79,0.05,2353.67,UPI,2023-05-06,15:52,Saturday,May,1,26.6,0,50
INV-207092,A,Bangalore,Member,Male,Cosmetics,3041.31,7,1064.46,22353.63,21289.17,0.05,1117.68,UPI,2023-12-20,17:17,Wednesday,December,4,2.81,13,58
INV-764093,A,Bangalore,Normal,Male,Electronics,4373.99,2,437.4,9185.38,8747.98,0.05,459.27,UPI,2023-09-12,20:59,Tuesday,September,8,26.46,14,23
INV-598506,C,Delhi,Member,Female,Cosmetics,1002.11,8,400.84,8417.72,8016.88,0.05,420.89,Credit Card,2023-10-08,10:04,Sunday,October,8,20.69,10,54
INV-451931,A,Delhi,Member,Male,Sports,3178.99,3,476.85,10013.82,9536.97,0.05,500.69,UPI,2023-06-19,20:38,Monday,June,9,4.37,4,33
INV-399531,A,Mumbai,Normal,Female,Home Appliances,1382.49,7,483.87,10161.3,9677.43,0.05,508.06,Cash,2023-05-15,17:31,Monday,May,8,7.1,11,19
INV-438592,B,Delhi,Normal,Female,Groceries,2912.18,5,728.05,15288.95,14560.9,0.05,764.45,Credit Card,2023-01-22,20:27,Sunday,January,7,1.59,1,64
INV-864325,B,Bangalore,Member,Male,Home Appliances,325.85,7,114.05,2395.0,2280.9500000000003,0.05,119.75,Cash,2023-06-03,08:48,Saturday,June,2,27.5,13,64
INV-871143,B,Delhi,Normal,Male,Groceries,2283.09,8,913.24,19177.96,18264.72,0.05,958.9,Credit Card,2023-05-26,18:40,Friday,May,1,13.92,12,20
INV-437547,B,Bangalore,Normal,Female,Home Appliances,4167.04,6,1250.11,26252.35,25002.239999999998,0.05,1312.62,Credit Card,2023-09-19,17:38,Tuesday,September,3,19.11,2,37
INV-515976,A,Delhi,Normal,Female,Groceries,2309.72,8,923.89,19401.65,18477.76,0.05,970.08,Credit Card,2023-03-30,20:20,Thursday,March,5,9.07,8,29
INV-883077,C,Mumbai,Normal,Male,Sports,2368.09,9,1065.64,22378.45,21312.81,0.05,1118.92,Cash,2023-09-26,09:50,Tuesday,September,3,2.53,7,20
INV-296936,A,Mumbai,Normal,Male,Home Appliances,1825.84,1,91.29,1917.13,1825.84,0.05,95.86,Cash,2023-11-19,09:38,Sunday,November,4,28.87,2,25
INV-446140,C,Delhi,Normal,Female,Sports,1482.71,4,296.54,6227.38,5930.84,0.05,311.37,Cash,2023-05-09,18:27,Tuesday,May,2,3.01,8,16
INV-718634,C,Bangalore,Member,Female,Electronics,172.12,8,68.85,1445.81,1376.96,0.05,72.29,UPI,2023-04-09,13:35,Sunday,April,7,24.02,12,49
INV-244575,A,Mumbai,Normal,Female,Cosmetics,3194.56,9,1437.55,30188.59,28751.04,0.05,1509.43,UPI,2023-10-26,17:48,Thursday,October,3,10.16,6,16
INV-289773,B,Bangalore,Normal,Male,Clothing,3417.24,3,512.59,10764.31,10251.72,0.05,538.22,Credit Card,2023-08-20,17:28,Sunday,August,9,0.95,4,17
INV-719256,A,Bangalore,Member,Male,Home Appliances,3183.77,2,318.38,6685.92,6367.54,0.05,334.3,UPI,2023-10-21,14:20,Saturday,October,1,12.01,9,20
INV-299294,B,Delhi,Normal,Male,Sports,2625.15,4,525.03,11025.63,10500.6,0.05,551.28,Credit Card,2023-01-28,20:16,Saturday,January,8,10.24,2,26
INV-921462,A,Mumbai,Normal,Male,Groceries,4077.87,2,407.79,8563.53,8155.74,0.05,428.18,Credit Card,2023-09-05,21:21,Tuesday,September,5,8.67,10,19
INV-660733,C,Delhi,Normal,Male,Home Appliances,296.81,1,14.84,311.65,296.81,0.05,15.58,Cash,2023-08-04,08:38,Friday,August,5,29.49,11,45
INV-692610,C,Mumbai,Member,Male,Cosmetics,2538.02,9,1142.11,23984.29,22842.18,0.05,1199.21,Cash,2023-05-10,15:40,Wednesday,May,2,19.98,4,19
INV-510259,A,Bangalore,Member,Female,Groceries,4768.92,5,1192.23,25036.83,23844.6,0.05,1251.84,UPI,2023-12-15,11:37,Friday,December,2,3.77,8,46
INV-199122,B,Bangalore,Member,Male,Home Appliances,1090.45,9,490.7,10304.75,9814.050000000001,0.05,515.24,UPI,2023-11-19,08:00,Sunday,November,5,26.17,11,62
INV-720804,C,Delhi,Member,Female,Electronics,828.16,3,124.22,2608.7,2484.48,0.05,130.44,Cash,2023-10-18,19:29,Wednesday,October,2,18.8,12,61
INV-347541,C,Bangalore,Normal,Male,Cosmetics,641.27,5,160.32,3366.67,3206.35,0.05,168.33,Cash,2023-03-10,15:39,Friday,March,1,3.97,1,34
INV-697993,A,Mumbai,Member,Female,Groceries,2753.93,2,275.39,5783.25,5507.86,0.05,289.16,UPI,2023-11-28,20:44,Tuesday,November,7,28.89,13,38
INV-573594,A,Delhi,Normal,Male,Groceries,441.43,9,198.64,4171.51,3972.87,0.05,208.58,UPI,2023-06-27,20:59,Tuesday,June,2,20.9,0,19
INV-498640,B,Bangalore,Member,Male,Sports,1216.63,9,547.48,11497.15,10949.670000000002,0.05,574.86,Cash,2023-11-26,15:17,Sunday,November,2,26.0,9,19
INV-459181,B,Delhi,Member,Male,Cosmetics,679.2,3,101.88,2139.48,2037.6000000000001,0.05,106.97,UPI,2023-01-29,14:52,Sunday,January,1,2.37,4,31
INV-733619,A,Delhi,Normal,Female,Home Appliances,2398.99,1,119.95,2518.94,2398.99,0.05,125.95,Cash,2023-07-05,21:28,Wednesday,July,3,23.91,7,27
INV-150248,A,Delhi,Member,Female,Groceries,4037.06,1,201.85,4238.91,4037.06,0.05,211.95,UPI,2023-08-19,15:17,Saturday,August,1,28.04,5,31
INV-362739,B,Bangalore,Member,Male,Groceries,4592.97,6,1377.89,28935.71,27557.82,0.05,1446.79,UPI,2023-04-30,12:33,Sunday,April,9,3.2,9,38
INV-583042,C,Delhi,Normal,Female,Cosmetics,4748.94,1,237.45,4986.39,4748.94,0.05,249.32,Cash,2023-03-21,14:15,Tuesday,March,8,2.46,2,63
INV-104055,B,Delhi,Member,Female,Cosmetics,3378.19,4,675.64,14188.4,13512.76,0.05,709.42,Credit Card,2023-09-30,16:05,Saturday,September,4,21.93,8,42
INV-964358,B,Bangalore,Normal,Male,Electronics,3336.96,6,1001.09,21022.85,20021.760000000002,0.05,1051.14,UPI,2023-09-16,11:05,Saturday,September,1,21.68,4,20
INV-608670,B,Mumbai,Normal,Female,Groceries,4589.53,9,2065.29,43371.06,41305.77,0.05,2168.55,Cash,2023-07-01,14:45,Saturday,July,8,5.67,12,56
INV-768695,C,Bangalore,Normal,Male,Sports,1374.26,8,549.7,11543.78,10994.08,0.05,577.19,Cash,2023-09-13,17:47,Wednesday,September,6,22.04,10,46
INV-974722,A,Delhi,Normal,Male,Groceries,221.52,2,22.15,465.19,443.04,0.05,23.26,Cash,2023-02-06,17:08,Monday,February,8,7.95,9,36
INV-929374,C,Mumbai,Member,Male,Groceries,307.52,5,76.88,1614.48,1537.6,0.05,80.72,Credit Card,2023-12-14,10:42,Thursday,December,1,23.6,3,44
INV-840970,C,Delhi,Normal,Female,Home Appliances,1535.33,5,383.83,8060.48,7676.65,0.05,403.02,Cash,2023-06-14,20:49,Wednesday,June,2,18.62,3,18
INV-668178,A,Delhi,Member,Female,Cosmetics,3511.95,6,1053.58,22125.28,21071.699999999997,0.05,1106.26,Cash,2023-10-06,18:25,Friday,October,8,29.43,7,43
INV-363881,C,Mumbai,Normal,Male,Sports,634.13,2,63.41,1331.67,1268.26,0.05,66.58,Cash,2023-02-19,21:53,Sunday,February,3,29.81,10,58
INV-272106,C,Delhi,Normal,Female,Clothing,2724.08,5,681.02,14301.42,13620.4,0.05,715.07,Cash,2023-03-19,15:27,Sunday,March,7,6.09,9,57
INV-745099,C,Delhi,Normal,Female,Clothing,4978.31,6,1493.49,31363.35,29869.86,0.05,1568.17,UPI,2023-05-29,19:51,Monday,May,2,21.9,4,18
INV-580674,B,Bangalore,Member,Male,Electronics,355.29,8,142.12,2984.44,2842.32,0.05,149.22,UPI,2023-01-09,16:50,Monday,January,5,19.49,1,47
INV-363685,A,Mumbai,Normal,Male,Groceries,2326.91,1,116.35,2443.26,2326.91,0.05,122.16,Credit Card,2023-12-03,18:30,Sunday,December,6,0.3,11,50
INV-773616,C,Delhi,Member,Female,Home Appliances,2879.81,2,287.98,6047.6,5759.62,0.05,302.38,Credit Card,2023-09-15,14:28,Friday,September,7,3.3,13,58
INV-618993,A,Mumbai,Member,Female,Sports,1243.27,6,372.98,7832.6,7459.62,0.05,391.63,Cash,2023-12-10,13:26,Sunday,December,8,20.92,7,52
INV-755915,A,Bangalore,Normal,Female,Home Appliances,3924.59,6,1177.38,24724.92,23547.54,0.05,1236.25,Credit Card,2023-09-03,15:00,Sunday,September,9,28.65,7,21
INV-540924,A,Delhi,Member,Male,Clothing,2042.51,2,204.25,4289.27,4085.02,0.05,214.46,Credit Card,2023-08-22,10:51,Tuesday,August,2,9.47,11,38
INV-615971,C,Bangalore,Member,Male,Clothing,3424.84,6,1027.45,21576.49,20549.04,0.05,1078.82,UPI,2023-08-25,12:07,Friday,August,4,23.19,0,48
INV-336836,B,Mumbai,Member,Male,Cosmetics,809.39,7,283.29,5949.02,5665.73,0.05,297.45,Credit Card,2023-03-04,17:56,Saturday,March,2,10.85,7,42
INV-505123,B,Bangalore,Member,Female,Electronics,4056.38,7,1419.73,29814.39,28394.66,0.05,1490.72,UPI,2023-02-22,09:37,Wednesday,February,2,10.65,8,21
INV-277129,B,Delhi,Member,Male,Electronics,2491.74,5,622.93,13081.63,12458.699999999999,0.05,654.08,UPI,2023-11-19,19:30,Sunday,November,4,4.77,11,25
INV-626701,C,Delhi,Normal,Female,Cosmetics,2126.43,7,744.25,15629.26,14885.009999999998,0.05,781.46,Credit Card,2023-09-20,14:06,Wednesday,September,2,16.32,9,23
INV-330168,A,Delhi,Member,Female,Clothing,3796.79,2,379.68,7973.26,7593.58,0.05,398.66,UPI,2023-02-10,20:41,Friday,February,4,2.74,8,33
INV-582450,A,Mumbai,Normal,Female,Home Appliances,4464.77,8,1785.91,37504.07,35718.16,0.05,1875.2,Cash,2023-03-15,11:50,Wednesday,March,5,20.19,13,47
INV-728580,C,Bangalore,Normal,Female,Home Appliances,4419.97,3,663.0,13922.91,13259.91,0.05,696.15,UPI,2023-10-13,13:02,Friday,October,9,13.86,1,26
INV-743784,A,Bangalore,Member,Female,Electronics,4908.04,8,1963.22,41227.54,39264.32,0.05,2061.38,UPI,2023-08-09,18:29,Wednesday,August,2,13.58,9,48
INV-544256,C,Bangalore,Member,Female,Clothing,4809.98,8,1923.99,40403.83,38479.84,0.05,2020.19,UPI,2023-12-23,13:59,Saturday,December,6,5.85,7,59
INV-551069,C,Bangalore,Member,Female,Cosmetics,2835.14,1,141.76,2976.9,2835.14,0.05,148.84,Credit Card,2023-08-23,11:32,Wednesday,August,8,4.25,0,22
INV-230466,B,Delhi,Member,Male,Sports,4834.62,2,483.46,10152.7,9669.24,0.05,507.64,UPI,2023-05-17,15:22,Wednesday,May,2,28.55,4,34
INV-135757,A,Bangalore,Normal,Female,Clothing,3506.77,3,526.02,11046.33,10520.31,0.05,552.32,UPI,2023-09-09,21:54,Saturday,September,8,11.15,5,25
INV-281549,A,Mumbai,Normal,Male,Clothing,3530.84,7,1235.79,25951.67,24715.88,0.05,1297.58,Credit Card,2023-08-23,10:48,Wednesday,August,6,16.97,4,41
INV-464206,C,Mumbai,Normal,Female,Groceries,116.89,2,11.69,245.47,233.78,0.05,12.27,Cash,2023-12-18,19:16,Monday,December,4,21.85,12,23
INV-164340,C,Delhi,Member,Female,Clothing,1743.82,1,87.19,1831.01,1743.82,0.05,91.55,Credit Card,2023-07-24,12:57,Monday,July,5,0.88,7,27
INV-362512,C,Delhi,Normal,Male,Sports,2751.46,9,1238.16,26001.3,24763.14,0.05,1300.07,UPI,2023-08-27,21:07,Sunday,August,9,12.26,11,24
INV-825155,A,Mumbai,Normal,Female,Groceries,310.91,1,15.55,326.46,310.91,0.05,16.32,UPI,2023-08-05,18:53,Saturday,August,7,12.65,13,53
INV-811932,C,Delhi,Normal,Male,Sports,672.24,1,33.61,705.85,672.24,0.05,35.29,UPI,2023-02-25,13:03,Saturday,February,8,3.16,3,45
INV-267558,B,Delhi,Normal,Male,Electronics,3195.37,7,1118.38,23485.97,22367.59,0.05,1174.3,Cash,2023-07-15,11:15,Saturday,July,6,12.42,7,47
INV-600585,A,Bangalore,Member,Male,Home Appliances,1377.84,7,482.24,10127.12,9644.88,0.05,506.36,Cash,2023-01-07,18:54,Saturday,January,8,28.65,1,59
INV-156747,A,Mumbai,Normal,Male,Cosmetics,1590.41,7,556.64,11689.51,11132.87,0.05,584.48,UPI,2023-10-19,16:23,Thursday,October,1,16.25,14,43
INV-932651,A,Delhi,Member,Female,Cosmetics,1321.73,8,528.69,11102.53,10573.84,0.05,555.13,Credit Card,2023-02-02,11:41,Thursday,February,5,10.15,7,46
INV-766220,A,Mumbai,Member,Female,Sports,4565.43,9,2054.44,43143.31,41088.87,0.05,2157.17,UPI,2023-11-29,14:20,Wednesday,November,5,29.04,10,19
INV-469061,A,Delhi,Member,Female,Sports,909.67,9,409.35,8596.38,8187.03,0.05,429.82,Credit Card,2023-04-09,14:06,Sunday,April,3,29.75,6,51
INV-278157,A,Bangalore,Normal,Male,Cosmetics,4174.3,6,1252.29,26298.09,25045.800000000003,0.05,1314.9,Credit Card,2023-02-21,18:32,Tuesday,February,1,29.72,13,41
INV-941279,A,Delhi,Normal,Female,Electronics,1681.18,7,588.41,12356.67,11768.26,0.05,617.83,Cash,2023-12-28,20:48,Thursday,December,2,26.2,0,30
INV-856572,C,Bangalore,Normal,Male,Home Appliances,4448.57,8,1779.43,37367.99,35588.56,0.05,1868.4,Credit Card,2023-06-15,13:52,Thursday,June,9,22.44,14,58
INV-872783,C,Delhi,Normal,Male,Home Appliances,1065.84,7,373.04,7833.92,7460.879999999999,0.05,391.7,UPI,2023-03-20,16:38,Monday,March,9,22.06,14,46
INV-435863,C,Delhi,Normal,Female,Clothing,1383.62,4,276.72,5811.2,5534.48,0.05,290.56,Credit Card,2023-06-12,09:37,Monday,June,6,3.09,4,32
INV-158453,B,Bangalore,Normal,Female,Home Appliances,1966.87,9,885.09,18586.92,17701.829999999998,0.05,929.35,UPI,2023-04-06,21:25,Thursday,April,8,14.72,4,42
INV-431065,C,Bangalore,Member,Female,Clothing,3108.44,4,621.69,13055.45,12433.76,0.05,652.77,Credit Card,2023-05-13,14:08,Saturday,May,6,8.07,7,34
INV-377834,A,Bangalore,Member,Female,Sports,210.81,7,73.78,1549.45,1475.67,0.05,77.47,Credit Card,2023-10-20,09:33,Friday,October,6,14.53,14,58
INV-783565,C,Delhi,Normal,Female,Cosmetics,4213.43,7,1474.7,30968.71,29494.010000000002,0.05,1548.44,UPI,2023-04-23,13:22,Sunday,April,8,5.74,8,17
INV-685885,B,Bangalore,Member,Female,Home Appliances,1190.46,4,238.09,4999.93,4761.84,0.05,250.0,Credit Card,2023-04-23,19:43,Sunday,April,1,28.45,2,34
INV-812585,C,Mumbai,Normal,Female,Groceries,3526.51,1,176.33,3702.84,3526.51,0.05,185.14,Credit Card,2023-08-16,14:31,Wednesday,August,6,23.89,8,61
INV-536149,A,Delhi,Member,Female,Cosmetics,4627.06,5,1156.77,24292.07,23135.300000000003,0.05,1214.6,UPI,2023-05-25,15:39,Thursday,May,5,21.83,2,32
INV-613223,B,Delhi,Member,Female,Cosmetics,1830.96,3,274.64,5767.52,5492.88,0.05,288.38,Credit Card,2023-10-30,13:15,Monday,October,2,14.77,10,53
INV-838157,C,Bangalore,Normal,Male,Sports,860.19,1,43.01,903.2,860.19,0.05,45.16,UPI,2023-08-25,17:06,Friday,August,7,6.53,3,35
INV-528670,A,Bangalore,Normal,Female,Electronics,696.64,8,278.66,5851.78,5573.12,0.05,292.59,UPI,2023-11-07,16:06,Tuesday,November,1,28.89,6,47
INV-943810,B,Mumbai,Member,Female,Electronics,4917.77,8,1967.11,41309.27,39342.16,0.05,2065.46,Cash,2023-01-11,16:11,Wednesday,January,4,23.14,8,27
INV-891841,C,Bangalore,Member,Female,Home Appliances,4279.85,5,1069.96,22469.21,21399.25,0.05,1123.46,UPI,2023-12-10,08:11,Sunday,December,7,2.73,12,27
INV-781505,A,Delhi,Member,Male,Electronics,3748.82,7,1312.09,27553.83,26241.74,0.05,1377.69,Cash,2023-01-15,16:10,Sunday,January,7,18.82,12,16
INV-246836,B,Delhi,Member,Male,Clothing,4800.93,7,1680.33,35286.84,33606.51,0.05,1764.34,UPI,2023-03-18,12:16,Saturday,March,3,2.4,7,27
INV-379100,B,Bangalore,Member,Male,Home Appliances,4298.93,9,1934.52,40624.89,38690.37,0.05,2031.24,UPI,2023-07-22,15:05,Saturday,July,7,27.76,2,20
INV-200025,B,Bangalore,Member,Male,Groceries,2523.43,7,883.2,18547.21,17664.01,0.05,927.36,UPI,2023-07-13,10:03,Thursday,July,6,24.15,4,42
INV-520466,A,Bangalore,Normal,Male,Cosmetics,2619.16,9,1178.62,24751.06,23572.44,0.05,1237.55,Cash,2023-06-02,08:00,Friday,June,6,4.33,11,25
INV-787810,B,Bangalore,Member,Female,Home Appliances,1703.82,5,425.96,8945.06,8519.1,0.05,447.25,UPI,2023-12-06,08:51,Wednesday,December,2,0.78,14,41
INV-945308,B,Delhi,Member,Male,Clothing,2792.15,4,558.43,11727.03,11168.6,0.05,586.35,UPI,2023-11-05,08:21,Sunday,November,9,12.1,5,19
INV-464534,C,Delhi,Member,Male,Cosmetics,990.17,6,297.05,6238.07,5941.0199999999995,0.05,311.9,Cash,2023-05-29,20:53,Monday,May,9,22.43,6,34
INV-789197,B,Mumbai,Normal,Male,Groceries,2289.15,8,915.66,19228.86,18313.2,0.05,961.44,UPI,2023-08-16,08:20,Wednesday,August,8,8.12,11,22
INV-363246,A,Bangalore,Normal,Male,Sports,2866.16,9,1289.77,27085.21,25795.44,0.05,1354.26,UPI,2023-10-02,08:01,Monday,October,6,2.6,1,36
INV-309272,C,Bangalore,Normal,Male,Groceries,2081.0,1,104.05,2185.05,2081.0,0.05,109.25,UPI,2023-08-06,20:26,Sunday,August,8,20.85,2,63
INV-968408,A,Bangalore,Normal,Male,Cosmetics,3757.55,1,187.88,3945.43,3757.55,0.05,197.27,Cash,2023-10-23,08:20,Monday,October,7,10.98,10,48
INV-110794,A,Mumbai,Normal,Male,Electronics,627.9,6,188.37,3955.77,3767.3999999999996,0.05,197.79,UPI,2023-12-22,15:11,Friday,December,7,26.09,9,59
INV-455992,C,Bangalore,Normal,Female,Electronics,332.62,1,16.63,349.25,332.62,0.05,17.46,Credit Card,2023-01-22,16:23,Sunday,January,8,21.76,5,20
INV-945753,A,Delhi,Member,Male,Groceries,2451.11,1,122.56,2573.67,2451.11,0.05,128.68,UPI,2023-11-12,21:35,Sunday,November,6,20.79,9,64
INV-160561,B,Bangalore,Normal,Male,Groceries,3512.66,4,702.53,14753.17,14050.64,0.05,737.66,Cash,2023-02-21,08:12,Tuesday,February,9,19.18,7,23
INV-516443,C,Mumbai,Normal,Female,Electronics,4538.99,7,1588.65,33361.58,31772.93,0.05,1668.08,Credit Card,2023-09-10,16:09,Sunday,September,2,22.69,2,57
INV-703756,B,Bangalore,Normal,Male,Electronics,2498.26,3,374.74,7869.52,7494.780000000001,0.05,393.48,Credit Card,2023-02-25,18:14,Saturday,February,4,21.73,5,61
INV-371731,C,Mumbai,Member,Male,Clothing,4466.58,2,446.66,9379.82,8933.16,0.05,468.99,UPI,2023-03-12,09:17,Sunday,March,9,5.35,7,34
INV-246826,C,Delhi,Normal,Male,Clothing,2118.94,7,741.63,15574.21,14832.58,0.05,778.71,Cash,2023-04-04,17:04,Tuesday,April,1,17.17,0,33
INV-947959,A,Delhi,Member,Female,Clothing,1766.26,4,353.25,7418.29,7065.04,0.05,370.91,UPI,2023-03-02,14:20,Thursday,March,4,9.96,5,34
INV-144484,A,Delhi,Normal,Male,Groceries,802.3,1,40.12,842.42,802.3,0.05,42.12,UPI,2023-10-07,21:35,Saturday,October,8,24.92,6,27
INV-280645,C,Bangalore,Normal,Female,Electronics,3056.99,8,1222.8,25678.72,24455.92,0.05,1283.94,Credit Card,2023-01-26,09:15,Thursday,January,1,7.0,2,49
INV-523206,C,Delhi,Member,Female,Home Appliances,1581.37,5,395.34,8302.19,7906.849999999999,0.05,415.11,UPI,2023-12-03,17:53,Sunday,December,3,2.18,10,56
INV-788233,A,Bangalore,Member,Female,Clothing,1128.01,3,169.2,3553.23,3384.0299999999997,0.05,177.66,Cash,2023-02-25,20:57,Saturday,February,2,9.14,7,53
INV-496848,C,Bangalore,Member,Male,Cosmetics,69.37,9,31.22,655.55,624.33,0.05,32.78,Cash,2023-01-22,09:45,Sunday,January,1,27.9,4,33
INV-722696,B,Mumbai,Member,Female,Electronics,3324.26,8,1329.7,27923.78,26594.08,0.05,1396.19,Cash,2023-02-14,11:08,Tuesday,February,6,6.55,9,57
INV-193190,C,Delhi,Normal,Female,Groceries,112.26,6,33.68,707.24,673.5600000000001,0.05,35.36,Credit Card,2023-07-30,21:46,Sunday,July,5,17.74,2,51
INV-612191,B,Bangalore,Normal,Female,Electronics,4449.83,6,1334.95,28033.93,26698.98,0.05,1401.7,UPI,2023-06-14,20:16,Wednesday,June,6,10.12,12,47
INV-553112,A,Mumbai,Normal,Female,Groceries,4295.93,4,859.19,18042.91,17183.72,0.05,902.15,Credit Card,2023-07-07,09:42,Friday,July,8,4.65,4,18
INV-201551,A,Bangalore,Member,Male,Cosmetics,3558.56,2,355.86,7472.98,7117.12,0.05,373.65,UPI,2023-09-10,18:23,Sunday,September,1,22.93,8,42
INV-639689,B,Bangalore,Normal,Female,Clothing,3214.51,7,1125.08,23626.65,22501.57,0.05,1181.33,Cash,2023-05-05,17:00,Friday,May,5,13.02,14,29
INV-135135,B,Bangalore,Member,Male,Sports,4998.77,5,1249.69,26243.54,24993.850000000002,0.05,1312.18,Cash,2023-04-15,17:21,Saturday,April,9,17.62,7,37
INV-959004,C,Mumbai,Member,Male,Electronics,4816.31,9,2167.34,45514.13,43346.79,0.05,2275.71,Credit Card,2023-06-11,16:59,Sunday,June,1,17.95,11,20
INV-511811,B,Delhi,Normal,Female,Groceries,369.28,2,36.93,775.49,738.56,0.05,38.77,UPI,2023-06-18,21:28,Sunday,June,4,18.32,7,40
INV-873589,A,Delhi,Member,Female,Cosmetics,1471.84,5,367.96,7727.16,7359.2,0.05,386.36,UPI,2023-01-28,11:15,Saturday,January,3,8.62,9,51
INV-249457,B,Mumbai,Member,Female,Groceries,2294.41,2,229.44,4818.26,4588.82,0.05,240.91,Credit Card,2023-01-10,17:38,Tuesday,January,1,14.46,0,29
INV-325825,C,Mumbai,Normal,Female,Cosmetics,1613.88,4,322.78,6778.3,6455.52,0.05,338.92,Credit Card,2023-05-18,14:40,Thursday,May,1,16.52,12,24
INV-538863,A,Bangalore,Normal,Male,Home Appliances,1552.34,1,77.62,1629.96,1552.34,0.05,81.5,Credit Card,2023-11-29,08:04,Wednesday,November,1,7.64,6,62
INV-922922,C,Bangalore,Normal,Male,Sports,980.23,1,49.01,1029.24,980.23,0.05,51.46,UPI,2023-12-20,20:13,Wednesday,December,3,16.06,14,31
INV-397668,C,Delhi,Member,Male,Cosmetics,3710.4,8,1484.16,31167.36,29683.2,0.05,1558.37,Credit Card,2023-07-24,18:49,Monday,July,6,1.56,0,25
INV-401411,B,Delhi,Member,Female,Clothing,3987.94,9,1794.57,37686.03,35891.46,0.05,1884.3,Credit Card,2023-05-10,12:00,Wednesday,May,6,28.07,2,23
INV-709557,B,Bangalore,Normal,Male,Groceries,4056.67,2,405.67,8519.01,8113.34,0.05,425.95,UPI,2023-02-12,17:29,Sunday,February,6,7.02,13,16
INV-791505,C,Mumbai,Member,Male,Cosmetics,2612.12,1,130.61,2742.73,2612.12,0.05,137.14,UPI,2023-09-02,15:47,Saturday,September,5,9.7,9,60
INV-190410,C,Delhi,Normal,Female,Electronics,1848.45,3,277.27,5822.62,5545.35,0.05,291.13,UPI,2023-06-15,18:10,Thursday,June,4,17.57,1,64
INV-619235,A,Bangalore,Member,Female,Electronics,649.72,9,292.37,6139.85,5847.4800000000005,0.05,306.99,UPI,2023-04-25,17:54,Tuesday,April,6,2.15,9,61
INV-590224,B,Bangalore,Member,Female,Groceries,4660.88,1,233.04,4893.92,4660.88,0.05,244.7,UPI,2023-10-02,20:50,Monday,October,6,9.81,10,30
INV-432343,B,Delhi,Member,Male,Electronics,1412.19,8,564.88,11862.4,11297.52,0.05,593.12,Cash,2023-03-16,14:25,Thursday,March,6,26.18,14,40
INV-992737,A,Mumbai,Normal,Female,Electronics,1207.92,4,241.58,5073.26,4831.68,0.05,253.66,Credit Card,2023-01-23,20:24,Monday,January,2,17.34,11,27
INV-104922,B,Bangalore,Member,Male,Cosmetics,2540.21,5,635.05,13336.1,12701.05,0.05,666.81,Cash,2023-07-01,09:07,Saturday,July,9,14.35,5,46
INV-837609,C,Mumbai,Normal,Male,Cosmetics,2453.87,5,613.47,12882.82,12269.349999999999,0.05,644.14,UPI,2023-04-15,08:40,Saturday,April,7,16.07,13,24
INV-910658,A,Mumbai,Member,Male,Clothing,74.18,6,22.25,467.33,445.08000000000004,0.05,23.37,UPI,2023-02-14,08:15,Tuesday,February,2,19.78,8,17
INV-116304,C,Bangalore,Member,Male,Clothing,2411.39,4,482.28,10127.84,9645.56,0.05,506.39,Credit Card,2023-08-27,21:33,Sunday,August,6,3.35,7,56
INV-954727,B,Mumbai,Member,Female,Clothing,4017.62,2,401.76,8437.0,8035.24,0.05,421.85,UPI,2023-10-08,20:18,Sunday,October,8,19.3,2,58
INV-833682,B,Mumbai,Member,Male,Groceries,309.12,1,15.46,324.58,309.12,0.05,16.23,Cash,2023-08-16,08:13,Wednesday,August,9,14.49,4,26
INV-979725,A,Bangalore,Normal,Female,Cosmetics,4890.38,4,978.08,20539.6,19561.52,0.05,1026.98,Credit Card,2023-10-18,12:46,Wednesday,October,4,11.38,10,58
INV-581930,A,Delhi,Member,Female,Clothing,3095.97,5,773.99,16253.84,15479.849999999999,0.05,812.69,Credit Card,2023-12-06,19:03,Wednesday,December,9,11.47,8,27
INV-574587,B,Bangalore,Normal,Female,Groceries,3623.82,6,1087.15,22830.07,21742.920000000002,0.05,1141.5,Credit Card,2023-04-16,20:38,Sunday,April,3,1.6,0,27
INV-959705,C,Mumbai,Normal,Male,Electronics,294.28,5,73.57,1544.97,1471.3999999999999,0.05,77.25,Cash,2023-03-07,17:21,Tuesday,March,9,26.01,12,62
INV-963165,C,Delhi,Member,Female,Cosmetics,282.47,1,14.12,296.59,282.47,0.05,14.83,Cash,2023-06-01,21:12,Thursday,June,2,7.29,10,22
